	date	likes	retweets	text
141	Sat Mar 24 01:50:33 +0000 2018	0	0	"RT @Amaka_Ekwo: We don’t want another war on Iraq.
Thank you. https://t.co/dgHxitFJ6f"
142	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @ericgarland: Pictured: Ivanka Trump laundering money from stolen U.S. intellectual property from Iran, which went to FINANCE CIVILIAN M…
143	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @funder: Trump’s arrived in Mar-a-Lago for another taxpayer-funded vacation for him and his family. We are footing the bill for these un…
144	Sat Mar 24 01:50:33 +0000 2018	0	0	We have been duped people ! Trumps MAGA talk was just a verbal illusion to convince our ears that he was really goi… https://t.co/J8V13O8J6M
145	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @PoliticalEdu_: Obama-Trump crossover voters cost Clinton the election. https://t.co/Q3YjblZjr3
146	Sat Mar 24 01:50:33 +0000 2018	0	0	@CBSNews But I voted for the first time after 68 years for Trump.  This is where I know I’m wrong but I keep myself… https://t.co/qWp0F9QNh1
147	Sat Mar 24 01:50:34 +0000 2018	0	0	Democrats attack Trump's choice John Bolton as 'reckless partisan' https://t.co/tFh4PefUA5
148	Sat Mar 24 01:50:34 +0000 2018	0	0	"RT @SarahBCalif: Trump’s strategy in life: 

👉LIE

👉CHEAT

👉STEAL

👉GRIFT

👉THREATEN

👉BULLY

👉SUE

👉LIE https://t.co/jblVGlvcYt"
149	Sat Mar 24 01:50:34 +0000 2018	0	0	RT @kylegriffin1: The Trump administration, after 9PM on a Friday night, has issued orders to ban transgender troops from serving in the mi…
150	Sat Mar 24 01:50:34 +0000 2018	0	0	RT @CREWcrew: Trump is spending the weekend at his business at Mar-a-Lago. We just filed a complaint against his business for appearing to…
151	Sat Mar 24 01:50:34 +0000 2018	0	0	RT @kellymagsamen: This is bigotry.  It has nothing to do with readiness. And I really have to ask my former colleagues in NSC and DoD who…
152	Sat Mar 24 01:50:34 +0000 2018	0	0	@Jared_Phillip @swood50 @yoitscdiz @ThaT_1n_10000 @Liz_Wheeler At least you can go to a doctor. &amp; whatever ails u i… https://t.co/G1BqZNx2DN
153	Sat Mar 24 01:50:34 +0000 2018	0	0	RT @EdKrassen: Remember how Trump kept taking credit for the stock market after he won the election but had yet to implement any of his own…
154	Sat Mar 24 01:50:34 +0000 2018	0	0	RT @_VachelLindsay_: Ungrateful, pathetic losers like John are why I'm taking a break for a while. God only knows why Trump even bothers fi…
155	Sat Mar 24 01:50:34 +0000 2018	0	0	RT @disruptive_core: key player in Special Counsel Robert Mueller’s Russia investigation admits that it is a “witch hunt” that should have…
156	Sat Mar 24 01:50:34 +0000 2018	0	0	RT @votevets: In short: This plan is a disjointed mess, aimed at masking the Trump administration's plans to discriminate against our troop…
